fusionTranscriptID	fusionGeneID	breakpointID	strand1	strand2	site1	site2	type	confidence	sampleID	toolID
WASH7P::WASH6P__1:24738-X:156021999	WASH7P::WASH6P	1:24738-X:156021999	-	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
ZNF845::ZNF83__19:53345632-19:52616815	ZNF845::ZNF83	19:53345632-19:52616815	+	-	in-frame	.	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF3::NBPF8__1:21471783-1:120441278	NBPF3::NBPF8	1:21471783-1:120441278	+	+	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF3::NBPF8__1:21471783-1:120453909	NBPF3::NBPF8	1:21471783-1:120453909	+	+	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF8::NBPF3__1:120439690-1:21473380	NBPF8::NBPF3	1:120439690-1:21473380	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF8::NBPF3__1:120453444-1:21474900	NBPF8::NBPF3	1:120453444-1:21474900	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
AL732372.2::LINC01001__1:502862-11:139152	AL732372.2::LINC01001	1:502862-11:139152	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
LERFS::FGF7__9:62897419-15:49483151	LERFS::FGF7	9:62897419-15:49483151	-	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
AC023274.2::UBE2Q2__Y:24142497-15:75879099	AC023274.2::UBE2Q2	Y:24142497-15:75879099	+	+	intronic	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
AC108010.1::AL669831.1__7:128623781-1:759123	AC108010.1::AL669831.1	7:128623781-1:759123	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
UBE2Q2::AC023274.2__15:75869010-Y:24144856	UBE2Q2::AC023274.2	15:75869010-Y:24144856	+	+	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH2P::WASH6P__2:113588703-X:156021999	WASH2P::WASH6P	2:113588703-X:156021999	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH2P::WASH6P__2:113595515-X:156023012	WASH2P::WASH6P	2:113595515-X:156023012	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH3P::WASH6P__15:101966223-X:156021999	WASH3P::WASH6P	15:101966223-X:156021999	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH3P::WASH6P__15:101961641-X:156021694	WASH3P::WASH6P	15:101961641-X:156021694	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH3P::WASH6P__15:101961641-X:156021999	WASH3P::WASH6P	15:101961641-X:156021999	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH3P::WASH6P__15:101966223-X:156021506	WASH3P::WASH6P	15:101966223-X:156021506	+	+	exonic(no-known-CDS)	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
WASH6P::WASH2P__X:156022145-2:113596381	WASH6P::WASH2P	X:156022145-2:113596381	+	+	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH6P::WASH9P__X:156022145-1:187577	WASH6P::WASH9P	X:156022145-1:187577	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH9P::WASH6P__1:195263-X:156021999	WASH9P::WASH6P	1:195263-X:156021999	-	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
FAM21EP::WASHC2A__10:50056784-10:50104042	FAM21EP::WASHC2A	10:50056784-10:50104042	-	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
FAM21EP::WASHC2A__10:50048202-10:50113895	FAM21EP::WASHC2A	10:50048202-10:50113895	-	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1::FRG1CP__4:189952287-20:28588757	FRG1::FRG1CP	4:189952287-20:28588757	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1CP::FRG1__20:28591394-4:189955037	FRG1CP::FRG1	20:28591394-4:189955037	-	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
WASHC2A::FAM21EP__10:50097802-10:50050633	WASHC2A::FAM21EP	10:50097802-10:50050633	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
AC138409.2::GUSB__5:34218295-7:65970366	AC138409.2::GUSB	5:34218295-7:65970366	-	-	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
GUSB::AC138409.2__7:65967731-5:34182867	GUSB::AC138409.2	7:65967731-5:34182867	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
SERF1B::SMN1__5:70041631-5:70938839	SERF1B::SMN1	5:70041631-5:70938839	+	+	out-of-frame	.	.	.	TCGA-E9-A1NA	FusionCatcher
SERF1B::SMN2__5:70041631-5:70063415	SERF1B::SMN2	5:70041631-5:70063415	+	+	out-of-frame	.	.	.	TCGA-E9-A1NA	FusionCatcher
WASH6P::WASH8P__X:156022145-12:17170	WASH6P::WASH8P	X:156022145-12:17170	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH8P::WASH6P__12:26801-X:156021999	WASH8P::WASH6P	12:26801-X:156021999	-	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
AC006511.3::EEF1A1__12:8081113-6:73517603	AC006511.3::EEF1A1	12:8081113-6:73517603	-	-	exonic(no-known-CDS)	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
AC006511.3::EEF1A1__12:8081389-6:73518070	AC006511.3::EEF1A1	12:8081389-6:73518070	-	-	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
AC006511.3::EEF1A1__12:8081371-6:73517866	AC006511.3::EEF1A1	12:8081371-6:73517866	-	-	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
AC105052.1::POLR2J4__7:102638714-7:43973323	AC105052.1::POLR2J4	7:102638714-7:43973323	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
AC211476.5::DTX2P1-UPK3BP1-PMS2P11__7:73067927-7:77018909	AC211476.5::DTX2P1-UPK3BP1-PMS2P11	7:73067927-7:77018909	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
BMS1::AGAP9__10:42792614-10:47510271	BMS1::AGAP9	10:42792614-10:47510271	+	-	out-of-frame	.	.	.	TCGA-E9-A1NA	FusionCatcher
EEF1A1::AC006511.3__6:73517515-12:8081076	EEF1A1::AC006511.3	6:73517515-12:8081076	-	-	UTR	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
EEF1A1::AC006511.3__6:73517709-12:8081408	EEF1A1::AC006511.3	6:73517709-12:8081408	-	-	UTR	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FAM86C2P::FAM86JP__11:67792704-3:125929070	FAM86C2P::FAM86JP	11:67792704-3:125929070	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1HP::FRG1GP__9:40994699-22:12618171	FRG1HP::FRG1GP	9:40994699-22:12618171	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH2P::WASH3P__2:113588703-15:101972901	WASH2P::WASH3P	2:113588703-15:101972901	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH2P::WASH3P__2:113595515-15:101973905	WASH2P::WASH3P	2:113595515-15:101973905	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH2P::WASH3P__2:113588703-15:101972408	WASH2P::WASH3P	2:113588703-15:101972408	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH3P::WASH2P__15:101973047-2:113596381	WASH3P::WASH2P	15:101973047-2:113596381	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH3P::WASH2P__15:101961641-2:113595063	WASH3P::WASH2P	15:101961641-2:113595063	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
BMS1::AGAP12P__10:42792614-10:48018368	BMS1::AGAP12P	10:42792614-10:48018368	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1HP::FRG1DP__9:40994699-20:29094347	FRG1HP::FRG1DP	9:40994699-20:29094347	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
LINC01881::AL627309.1__2:242119057-1:129223	LINC01881::AL627309.1	2:242119057-1:129223	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NUTM2B-AS1::NUTM2A-AS1__10:79766271-10:87208512	NUTM2B-AS1::NUTM2A-AS1	10:79766271-10:87208512	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NUTM2B-AS1::NUTM2A-AS1__10:79723915-10:87208512	NUTM2B-AS1::NUTM2A-AS1	10:79723915-10:87208512	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
RPL13A::PLIN4__19:49493085-19:4518289	RPL13A::PLIN4	19:49493085-19:4518289	+	-	intergenic	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
WASH3P::WASH8P__15:101966223-12:18183	WASH3P::WASH8P	15:101966223-12:18183	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH3P::WASH8P__15:101961641-12:18471	WASH3P::WASH8P	15:101961641-12:18471	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH3P::WASH8P__15:101973047-12:17170	WASH3P::WASH8P	15:101973047-12:17170	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH5P::WASH3P__19:70928-15:101972596	WASH5P::WASH3P	19:70928-15:101972596	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH8P::WASH3P__12:26801-15:101972901	WASH8P::WASH3P	12:26801-15:101972901	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH8P::WASH3P__12:18037-15:101973905	WASH8P::WASH3P	12:18037-15:101973905	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH8P::WASH3P__12:26801-15:101972408	WASH8P::WASH3P	12:26801-15:101972408	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASHC1::WASH9P__9:24851-1:188584	WASHC1::WASH9P	9:24851-1:188584	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASHC1::WASH9P__9:18028-1:187577	WASHC1::WASH9P	9:18028-1:187577	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
BMS1::AGAP14P__10:42792614-10:46350518	BMS1::AGAP14P	10:42792614-10:46350518	+	+	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1HP::FRG1FP__9:40994699-22:10947418	FRG1HP::FRG1FP	9:40994699-22:10947418	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NSF::LRRC37A__17:46704854-17:46299794	NSF::LRRC37A	17:46704854-17:46299794	+	+	out-of-frame	.	.	.	TCGA-E9-A1NA	FusionCatcher
NSF::LRRC37A2__17:46704854-17:46517362	NSF::LRRC37A2	17:46704854-17:46517362	+	+	out-of-frame	.	.	.	TCGA-E9-A1NA	FusionCatcher
NSF::LRRC37A4P__17:46704854-17:45545676	NSF::LRRC37A4P	17:46704854-17:45545676	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH8P::WASH9P__12:18037-1:187577	WASH8P::WASH9P	12:18037-1:187577	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
ZBED6::ZC3H11B__1:203847409-1:219610795	ZBED6::ZC3H11B	1:203847409-1:219610795	+	-	UTR	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
ZBED6::ZC3H11B__1:203852436-1:219609591	ZBED6::ZC3H11B	1:203852436-1:219609591	+	-	UTR	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
ZBED6::ZC3H11B__1:203847462-1:219610742	ZBED6::ZC3H11B	1:203847462-1:219610742	+	-	UTR	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
ZC3H11B::ZBED6__1:219612487-1:203802715	ZC3H11B::ZBED6	1:219612487-1:203802715	-	+	UTR	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
AC074386.1::ARHGEF5__7:144343187-7:144362658	AC074386.1::ARHGEF5	7:144343187-7:144362658	-	+	exonic(no-known-CDS)	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
AL627309.5::AC108010.1__1:167959-7:128626295	AL627309.5::AC108010.1	1:167959-7:128626295	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
AL669831.3::RPL23AP53__1:612741-8:219417	AL669831.3::RPL23AP53	1:612741-8:219417	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
AL732372.2::RPL23AP53__1:504980-8:219417	AL732372.2::RPL23AP53	1:504980-8:219417	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
ALK::RPL7L1__2:29810209-6:42888389	ALK::RPL7L1	2:29810209-6:42888389	-	+	intronic	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
FAHD2A::FAHD2CP__2:95402872-2:96019201	FAHD2A::FAHD2CP	2:95402872-2:96019201	+	+	UTR	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FAHD2A::FAHD2CP__2:95410586-2:96021125	FAHD2A::FAHD2CP	2:95410586-2:96021125	+	+	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FAHD2CP::FAHD2A__2:96019260-2:95412434	FAHD2CP::FAHD2A	2:96019260-2:95412434	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1CP::FRG1JP__20:28591394-9:63840205	FRG1CP::FRG1JP	20:28591394-9:63840205	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1JP::FRG1CP__9:63842824-20:28588757	FRG1JP::FRG1CP	9:63842824-20:28588757	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
LINC01881::LINC00266-4P__2:242119057-Y:25387085	LINC01881::LINC00266-4P	2:242119057-Y:25387085	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF12::NBPF2P__1:146986524-1:21427076	NBPF12::NBPF2P	1:146986524-1:21427076	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NUTM2A-AS1::FO681492.1__10:87288442-10:47756222	NUTM2A-AS1::FO681492.1	10:87288442-10:47756222	-	-	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
RPL23AP53::AL669831.3__8:219290-1:720200	RPL23AP53::AL669831.3	8:219290-1:720200	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
RPL23AP53::AL669831.3__8:219290-1:601577	RPL23AP53::AL669831.3	8:219290-1:601577	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
RPL23AP53::AL732372.2__8:219290-1:485208	RPL23AP53::AL732372.2	8:219290-1:485208	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
TLCD2::TLX3__17:1706553-5:171344888	TLCD2::TLX3	17:1706553-5:171344888	-	+	UTR	intergenic	.	.	TCGA-E9-A1NA	FusionCatcher
WASH2P::WASH8P__2:113588703-12:18183	WASH2P::WASH8P	2:113588703-12:18183	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH2P::WASH8P__2:113595515-12:17170	WASH2P::WASH8P	2:113595515-12:17170	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH8P::WASH2P__12:26801-2:113595369	WASH8P::WASH2P	12:26801-2:113595369	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH8P::WASH2P__12:18037-2:113596381	WASH8P::WASH2P	12:18037-2:113596381	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
ZNF468::ZNF160__19:52854258-19:53085218	ZNF468::ZNF160	19:52854258-19:53085218	-	-	CDS(truncated)	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
AC074386.1::ARHGEF35__7:144343187-7:144188395	AC074386.1::ARHGEF35	7:144343187-7:144188395	-	-	exonic(no-known-CDS)	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
AC105052.3::AC211476.5__7:102666077-7:73065531	AC105052.3::AC211476.5	7:102666077-7:73065531	-	+	UTR	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
AC242842.3::NBPF2P__1:149489733-1:21427076	AC242842.3::NBPF2P	1:149489733-1:21427076	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
BMS1::AGAP4__10:42792614-10:45834116	BMS1::AGAP4	10:42792614-10:45834116	+	-	out-of-frame	.	.	.	TCGA-E9-A1NA	FusionCatcher
BMS1::AGAP7P__10:42792614-10:46123170	BMS1::AGAP7P	10:42792614-10:46123170	+	+	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
BX679664.1::RPS27__1:109030296-1:153991646	BX679664.1::RPS27	1:109030296-1:153991646	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
CHP1::SP110__15:41280868-2:230217254	CHP1::SP110	15:41280868-2:230217254	+	-	UTR	intronic	.	.	TCGA-E9-A1NA	FusionCatcher
COMMD1::RPSAP58__2:62146499-19:23827287	COMMD1::RPSAP58	2:62146499-19:23827287	+	+	UTR	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1::FRG1DP__4:189952287-20:29094347	FRG1::FRG1DP	4:189952287-20:29094347	+	+	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1BP::FRG1JP__20:30388578-9:63840205	FRG1BP::FRG1JP	20:30388578-9:63840205	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1DP::FRG1__20:29091719-4:189955037	FRG1DP::FRG1	20:29091719-4:189955037	+	+	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
FRG1JP::FRG1BP__9:63842824-20:30391197	FRG1JP::FRG1BP	9:63842824-20:30391197	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
LINC00680::AC138409.2__6:57959028-5:34182867	LINC00680::AC138409.2	6:57959028-5:34182867	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
LINC01128::AP006222.1__1:827775-1:259025	LINC01128::AP006222.1	1:827775-1:259025	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF10::NBPF2P__1:146124688-1:21427076	NBPF10::NBPF2P	1:146124688-1:21427076	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF14::NBPF2P__1:148575639-1:21427076	NBPF14::NBPF2P	1:148575639-1:21427076	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF15::NBPF2P__1:144426278-1:21427076	NBPF15::NBPF2P	1:144426278-1:21427076	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF19::NBPF2P__1:149518282-1:21427076	NBPF19::NBPF2P	1:149518282-1:21427076	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF26::NBPF2P__1:120830588-1:21427076	NBPF26::NBPF2P	1:120830588-1:21427076	+	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
NBPF9::NBPF2P__1:149058925-1:21427076	NBPF9::NBPF2P	1:149058925-1:21427076	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
PECAM1::TERB1__17:64348260-16:66800196	PECAM1::TERB1	17:64348260-16:66800196	-	-	CDS(truncated)	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
POLR2J3::AC211476.5__7:102566997-7:73065531	POLR2J3::AC211476.5	7:102566997-7:73065531	-	+	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
POLR2J4::AC211476.5__7:44013593-7:73065531	POLR2J4::AC211476.5	7:44013593-7:73065531	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
TLCD2::CRLF2__17:1706553-X:1209888	TLCD2::CRLF2	17:1706553-X:1209888	-	-	UTR	intronic	.	.	TCGA-E9-A1NA	FusionCatcher
WASH2P::WASH9P__2:113588703-1:188584	WASH2P::WASH9P	2:113588703-1:188584	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH2P::WASH9P__2:113595515-1:187577	WASH2P::WASH9P	2:113595515-1:187577	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH4P::WASHC1__16:17604-9:17166	WASH4P::WASHC1	16:17604-9:17166	-	-	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH7P::WASH8P__1:24738-12:18183	WASH7P::WASH8P	1:24738-12:18183	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH8P::WASH7P__12:26801-1:18061	WASH8P::WASH7P	12:26801-1:18061	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH8P::WASH7P__12:18037-1:17055	WASH8P::WASH7P	12:18037-1:17055	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH9P::WASH2P__1:195263-2:113595369	WASH9P::WASH2P	1:195263-2:113595369	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASH9P::WASH2P__1:188439-2:113596381	WASH9P::WASH2P	1:188439-2:113596381	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASHC1::WASH4P__9:18028-16:16738	WASHC1::WASH4P	9:18028-16:16738	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
WASHC1::WASH4P__9:24851-16:17750	WASHC1::WASH4P	9:24851-16:17750	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
AC093752.1::AC109635.2__4:119462979-11:50287778	AC093752.1::AC109635.2	4:119462979-11:50287778	+	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
AC108010.1::AC110079.1__7:128623781-4:118605584	AC108010.1::AC110079.1	7:128623781-4:118605584	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
AC123912.1::ZNF680__19:21569104-7:64522500	AC123912.1::ZNF680	19:21569104-7:64522500	-	-	exonic(no-known-CDS)	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
AC211486.3::AC211476.4__7:75325364-7:73072582	AC211486.3::AC211476.4	7:75325364-7:73072582	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
ACTB::MYO1C__7:5540676-17:1484303	ACTB::MYO1C	7:5540676-17:1484303	-	-	UTR	CDS(truncated)	.	.	TCGA-E9-A1NA	FusionCatcher
AL669831.4::LINC00266-1__1:805799-20:64294891	AL669831.4::LINC00266-1	1:805799-20:64294891	-	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
AP006222.1::AL669831.3__1:264604-1:601577	AP006222.1::AL669831.3	1:264604-1:601577	-	-	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
BMS1::AGAP5__10:42792614-10:73682794	BMS1::AGAP5	10:42792614-10:73682794	+	-	out-of-frame	.	.	.	TCGA-E9-A1NA	FusionCatcher
BMS1::AGAP6__10:42792614-10:50001996	BMS1::AGAP6	10:42792614-10:50001996	+	+	out-of-frame	.	.	.	TCGA-E9-A1NA	FusionCatcher
CIRBP::HYAL1__19:1272777-3:50304116	CIRBP::HYAL1	19:1272777-3:50304116	+	-	UTR	UTR	.	.	TCGA-E9-A1NA	FusionCatcher
CNTNAP3B::BX005040.4__9:41986168-9:61108326	CNTNAP3B::BX005040.4	9:41986168-9:61108326	-	-	CDS(truncated)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
CU633906.2::CU638689.5__21:6318604-21:6724393	CU633906.2::CU638689.5	21:6318604-21:6724393	+	+	exonic(no-known-CDS)	exonic(no-known-CDS)	.	.	TCGA-E9-A1NA	FusionCatcher
